"Row ID","Order Priority","Discount","Unit Price","Shipping Cost","Customer ID","Customer Name","Product Name","Product Base Margin","Country","City","Order Date","Ship Date","Profit","column1","Quantity ordered new","Sales","Order ID"
"20049","Medium","0.07","14.48","6.46","3042","Tara Gold","GBC White Gloss Covers, Plain Front","0.38","United States","Hutchinson","2/4/2015","2/5/2015","67.864","true","12","171.33","86101"
"21475","High","0","6.48","5.19","3045","Jordan Beard","Xerox 1995","0.37","United States","Leavenworth","6/6/2015","6/7/2015","-14.075","false","12","84.04","86104"
"24415","High","0.05","120.98","30","3046","Andrew Pearce","Hon Every-Day® Chair Series Swivel Task Chairs","0.64","United States","Leawood","2/12/2015","2/14/2015","-78.7592","false","2","251.06","86103"
"23188","High","0.06","276.2","24.49","3048","Tracy G Starr","SAFCO Arco Folding Chair","","United States","Berkeley","3/5/2015","3/7/2015","1167.38","true","10","2610.56","89789"
"25904","Medium","0.06","125.99","2.5","3053","Robin Tyler","i2000","0.6","United States","Murray","2/3/2015","2/5/2015","402.066","true","11","1173.76","86662"
"20516","Medium","0.07","8.33","1.99","3063","Ann Steele","80 Minute Slim Jewel Case CD-R , 10/Pack - Staples","0.52","United States","Kirkland","2/26/2015","2/28/2015","11.95","true","6","50.28","88447"
"20517","Medium","0.03","499.99","24.49","3063","Ann Steele","Sharp AL-1530CS Digital Copier","0.36","United States","Kirkland","2/26/2015","2/27/2015","1773.6105","true","5","2570.45","88447"
"19652","Not Specified","0.03","20.99","0.99","3063","Ann Steele","Accessory25","0.57","United States","Kirkland","5/24/2015","5/26/2015","4.18220000000001","true","9","158.87","88449"
"23811","Low","0.03","6.45","1.34","3064","Clarence Crowder","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","0.36","United States","Lacey","1/14/2015","1/19/2015","39.1299","true","9","56.71","88448"
"25239","Not Specified","0.06","355.98","58.92","3067","Carole Miller","Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms","0.64","United States","Austintown","3/2/2015","3/3/2015","1660.92","true","14","5086.08","91376"
"21027","High","0.03","120.98","30","3069","Tiffany Merrill","Hon Every-Day® Chair Series Swivel Task Chairs","0.64","United States","Oakdale","6/1/2015","6/3/2015","638.028","true","15","1894.45","88191"
"21028","High","0.01","15.68","3.73","3069","Tiffany Merrill","Artistic Insta-Plaque","0.46","United States","Oakdale","6/1/2015","6/3/2015","138.4968","true","12","200.72","88191"
"22213","Critical","0.09","1.82","0.83","3069","Tiffany Merrill","Newell 307","0.57","United States","Oakdale","2/14/2015","2/15/2015","-6.734","false","22","36.82","88192"
"2063","Low","0.06","19.23","6.15","3075","Gordon Brandt","Executive Impressions 13"" Clairmont Wall Clock","0.44","United States","Los Angeles","2/28/2015","2/28/2015","-25.38","false","4","84.6","14756"
"19739","Medium","0","137.48","32.18","3076","Peter Hardy","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","0.78","United States","Stow","1/7/2015","1/8/2015","-203.27","false","2","296.75","88241"
"23816","Medium","0.07","300.97","7.18","3077","Lynne Reid","Gyration Ultra Professional Cordless Optical Suite","0.48","United States","Strongsville","5/7/2015","5/9/2015","-807.59","false","2","582.2","88239"
"25489","Not Specified","0.04","35.44","5.09","3078","Kate McKenna","Xerox 1932","0.38","United States","Toledo","6/11/2015","6/11/2015","118.6317","true","5","171.93","88240"
"25490","Not Specified","0.08","3.98","0.7","3078","Kate McKenna","4009® Highlighters by Sanford","0.52","United States","Toledo","6/11/2015","6/14/2015","23.304","true","9","35.19","88240"
"5816","Medium","0.07","300.97","7.18","3079","Andrew Levine","Gyration Ultra Professional Cordless Optical Suite","0.48","United States","Philadelphia","5/7/2015","5/9/2015","-807.59","false","7","2037.69","41253"
"7489","Not Specified","0.04","35.44","5.09","3079","Andrew Levine","Xerox 1932","0.38","United States","Philadelphia","6/11/2015","6/11/2015","150.72","true","21","722.1","53476"
"7490","Not Specified","0.08","3.98","0.7","3079","Andrew Levine","4009® Highlighters by Sanford","0.52","United States","Philadelphia","6/11/2015","6/14/2015","19.42","true","36","140.78","53476"
"7491","Not Specified","0.01","1.76","0.7","3079","Andrew Levine","Newell 310","0.56","United States","Philadelphia","6/11/2015","6/12/2015","3.13","true","71","129.72","53476"
"7492","Not Specified","0.01","193.17","19.99","3079","Andrew Levine","Fellowes Staxonsteel® Drawer Files","0.71","United States","Philadelphia","6/11/2015","6/11/2015","1141.07","true","63","12190.98","53476"
"1739","Medium","0","137.48","32.18","3079","Andrew Levine","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","0.78","United States","Philadelphia","1/7/2015","1/8/2015","-203.27","false","10","1483.76","12480"
"6807","Critical","0","2.21","1","3079","Andrew Levine","Quartet Alpha® White Chalk, 12/Pack","0.38","United States","Philadelphia","6/10/2015","6/11/2015","10.01","true","33","87.18","48483"
"19756","High","0","65.99","5.99","3084","Debbie Hsu","i1000","0.58","United States","Lacey","4/20/2015","4/22/2015","313.812","true","14","798.89","89879"
"20589","Not Specified","0.01","7.1","6.05","3084","Debbie Hsu","Wilson Jones Hanging View Binder, White, 1""","0.39","United States","Lacey","6/24/2015","6/25/2015","-39.18625","false","18","133.19","89880"
"20590","Not Specified","0.05","18.97","9.03","3084","Debbie Hsu","Computer Printout Paper with Letter-Trim Perforations","0.37","United States","Lacey","6/24/2015","6/25/2015","-1.89","false","5","97.33","89880"
"20008","High","0.05","39.99","10.25","3086","Ted Durham","Zoom V.92 V.44 PCI Internal Controllerless FaxModem","0.55","United States","North Port","5/18/2015","5/19/2015","4.29","true","3","130.91","88380"
"21085","Low","0.07","49.43","19.99","3089","Sandy Cannon","Eureka Hand Vacuum, Bagless","0.57","United States","Leawood","1/24/2015","1/29/2015","-122.77","false","6","281.82","91219"
"20357","Critical","0.09","207.48","0.99","3095","Milton Lindsay","Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection","0.55","United States","Hamilton","1/19/2015","1/21/2015","683.9556","true","5","991.24","86220"
"21235","High","0.08","40.98","7.2","3096","Mike Howard","Kensington 6 Outlet SmartSocket Surge Protector","0.6","United States","Hilliard","5/24/2015","5/25/2015","-16.64","false","3","119.86","86221"
"21236","High","0.08","8.12","2.83","3096","Mike Howard","Imation Neon Mac Format Diskettes, 10/Pack","0.77","United States","Hilliard","5/24/2015","5/25/2015","-59.73","false","12","98.77","86221"
"21237","High","0.02","262.11","62.74","3096","Mike Howard","Bevis Boat-Shaped Conference Table","0.75","United States","Hilliard","5/24/2015","5/25/2015","-633.441237","false","9","2495.35","86221"
"25999","Critical","0.04","33.89","5.1","3096","Mike Howard","File Shuttle II and Handi-File, Black","0.6","United States","Hilliard","6/17/2015","6/18/2015","72.984","true","6","200.83","86222"
"19816","Critical","0.05","35.44","5.09","3098","Lorraine Boykin","Xerox 1932","0.38","United States","Shirley","4/8/2015","4/9/2015","240.1752","true","10","348.08","89314"
"22503","Low","0","11.7","6.96","3098","Lorraine Boykin","Harmony HEPA Quiet Air Purifiers","0.5","United States","Shirley","6/17/2015","6/19/2015","-11.248","false","10","131.69","89315"
"18930","Low","0.06","2.89","0.5","3098","Lorraine Boykin","Avery 498","0.38","United States","Shirley","2/28/2015","2/28/2015","9.6117","true","5","13.93","89316"
"19805","Critical","0.07","35.99","5","3100","Gladys Holloway","Accessory17","0.82","United States","Oakland Park","3/25/2015","3/27/2015","-299.8142","false","1","31.71","89988"
"18087","Critical","0.04","3.08","0.99","3105","Lawrence Hester","Avery 481","0.37","United States","Murray","3/20/2015","3/21/2015","13.8","true","19","60.01","86327"
"18088","Critical","0.02","6.48","5.9","3105","Lawrence Hester","Xerox 1976","0.37","United States","Murray","3/20/2015","3/21/2015","4.392","true","13","90.98","86327"
"18089","Critical","0.04","125.99","4.2","3105","Lawrence Hester","V3682","0.59","United States","Murray","3/20/2015","3/22/2015","-236.25","false","12","1270.7","86327"
"87","Critical","0.04","3.08","0.99","3106","Alexander O'Brien","Avery 481","0.37","United States","Houston","3/20/2015","3/21/2015","36.02","true","75","236.87","548"
"88","Critical","0.02","6.48","5.9","3106","Alexander O'Brien","Xerox 1976","0.37","United States","Houston","3/20/2015","3/21/2015","-50.64","false","53","370.91","548"
"89","Critical","0.04","125.99","4.2","3106","Alexander O'Brien","V3682","0.59","United States","Houston","3/20/2015","3/22/2015","510.489","true","47","4976.92","548"
"21120","Not Specified","0.07","34.54","14.72","3113","Wayne English","GBC Recycled Grain Textured Covers","0.37","United States","New Iberia","5/17/2015","5/18/2015","-20.18226","false","17","574.97","86860"
"21121","Not Specified","0.02","12.28","6.47","3113","Wayne English","Xerox 1881","0.38","United States","New Iberia","5/17/2015","5/17/2015","-156.9722","false","9","115.22","86860"
"21122","Not Specified","0.06","34.58","8.99","3113","Wayne English","Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop","0.56","United States","New Iberia","5/17/2015","5/19/2015","384.5043","true","13","456.58","86860"
"20795","Critical","0.08","349.45","60","3119","Jay Hubbard","SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","","United States","Orlando","6/30/2015","7/2/2015","513.084","true","11","3772.19","86432"
"25473","Not Specified","0.08","315.98","19.99","3120","Daniel Christian","GBC ProClick™ 150 Presentation Binding System","0.38","United States","New Orleans","6/14/2015","6/14/2015","44.52","true","9","2642.48","90160"
"23764","Low","0.02","7.1","6.05","3123","Jamie Manning","Wilson Jones Hanging View Binder, White, 1""","0.39","United States","Melrose Park","1/7/2015","1/9/2015","-48.875","false","8","61.5","87287"
"25060","Not Specified","0.05","120.98","9.07","3124","Neil Barbee","GBC VeloBinder Electric Binding Machine","0.35","United States","Moline","5/30/2015","5/31/2015","881.0472","true","11","1276.88","87286"
"25352","High","0.08","120.97","26.3","3125","Guy McDonald","Canon S750 Color Inkjet Printer","0.38","United States","Mount Prospect","1/5/2015","1/7/2015","-233.840688","false","2","233.58","87285"
"24457","Low","0.08","3.69","2.5","3128","Cathy Burgess","Colored Envelopes","0.39","United States","Shreveport","6/25/2015","6/30/2015","-139.076","false","9","31.98","89810"
"20483","High","0.1","180.98","26.2","3132","Anita Kang","Global Ergonomic Managers Chair","0.59","United States","Mundelein","6/22/2015","6/23/2015","-64.664","false","3","519.42","86790"
"19258","Medium","0.04","62.05","3.99","3132","Anita Kang","Acco Smartsocket™ Table Surge Protector, 6 Color-Coded Adapter Outlets","0.55","United States","Mundelein","5/17/2015","5/18/2015","1644.0768","true","40","2382.72","86794"
"22459","Medium","0.1","5.81","8.49","3133","Kristine Singleton","Fellowes Black Plastic Comb Bindings","0.39","United States","Naperville","1/16/2015","1/17/2015","-350.4395","false","12","64.96","86789"
"22460","Medium","0.03","1.81","0.75","3133","Kristine Singleton","Assorted Color Push Pins","0.52","United States","Naperville","1/16/2015","1/17/2015","4.2028","true","10","19.14","86789"
"21719","Critical","0.08","5.4","7.78","3133","Kristine Singleton","3M Organizer Strips","0.37","United States","Naperville","3/4/2015","3/4/2015","-44.068","false","4","25.35","86792"
"21720","Critical","0.09","8.46","8.99","3133","Kristine Singleton","Imation 3.5 IBM Diskettes, 10/Box","0.79","United States","Naperville","3/4/2015","3/7/2015","-100.51","false","5","45.03","86792"
"21721","Critical","0.21","14.98","8.99","3133","Kristine Singleton","GE 4 Foot Flourescent Tube, 40 Watt","0.39","United States","Naperville","3/4/2015","3/5/2015","-17.75","false","10","153.87","86792"
"21722","Critical","0.04","155.99","8.08","3133","Kristine Singleton","300 Series Non-Flip","0.6","United States","Naperville","3/4/2015","3/5/2015","1374.948","true","22","2800.33","86792"
"23898","Critical","0.03","150.89","60.2","3136","Lee Hancock","Global Leather & Oak Executive Chair, Burgundy","0.77","United States","Sanford","2/22/2015","2/22/2015","-677.872","false","23","3596.03","86791"
"24691","Not Specified","0.09","304.99","19.99","3137","Alison Sharp","Ibico Hi-Tech Manual Binding System","0.4","United States","Laconia","6/8/2015","6/9/2015","1623.9495","true","8","2353.55","86795"
"23706","Not Specified","0.05","4.06","6.89","3138","Herbert Donnelly Swanson","Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac","0.6","United States","Londonderry","6/19/2015","6/21/2015","-122.835","false","22","92.57","86796"
"23427","Critical","0.09","280.98","57","3139","David Powell","Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs","0.78","United States","Cranford","5/2/2015","5/5/2015","252.488","true","31","7974.21","86793"
"18917","Low","0.09","6.84","8.37","3141","Jerome McIntosh","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","0.58","United States","Pasadena","6/1/2015","6/8/2015","-88.585","false","13","87.1","86369"
"18918","Low","0.07","48.91","35","3141","Jerome McIntosh","Tennsco Industrial Shelving","0.83","United States","Pasadena","6/1/2015","6/3/2015","-485.68","false","15","736.86","86369"
"26039","Medium","0.02","15.42","5.41","3143","Neil Song","Decoflex Hanging Personal Folder File","0.59","United States","Pflugerville","3/24/2015","3/25/2015","-16.37","false","2","33.84","86368"
"19193","Critical","0.03","3.36","6.27","3146","Maureen Stout","Cardinal Poly Pocket Divider Pockets for Ring Binders","0.4","United States","Pharr","1/4/2015","1/5/2015","-94.2586","false","4","14.9","85850"
"19194","Critical","0.07","3.71","1.93","3146","Maureen Stout","""While you Were Out"" Message Book, One Form per Page","0.35","United States","Pharr","1/4/2015","1/6/2015","6.3308","true","11","39.64","85850"
"24200","Medium","0.06","19.99","11.17","3148","Leroy Field","Telescoping Adjustable Floor Lamp","0.6","United States","Post Falls","1/14/2015","1/14/2015","-66.8236","false","7","139.49","89716"
"24202","Medium","0.06","320.98","58.95","3149","Harriet Moore","Hon 4070 Series Pagoda™ Round Back Stacking Chairs","0.57","United States","Rexburg","1/14/2015","1/16/2015","971.622","true","6","1952.43","89716"
"19625","Not Specified","0.01","145.98","46.2","3151","Glenda Hunter","Bevis Rectangular Conference Tables","0.69","United States","Twentynine Palms","6/3/2015","6/3/2015","-134.512","false","9","1370.79","88543"
"19618","Critical","0.01","3502.14","8.73","3151","Glenda Hunter","Okidata Pacemark 4410N Wide Format Dot Matrix Printer","0.57","United States","Twentynine Palms","2/4/2015","2/5/2015","-4075.933992","false","1","3501.79","88544"
"19619","Critical","0.06","15.73","7.42","3151","Glenda Hunter","Acme Galleria® Hot Forged Steel Scissors with Colored Handles","0.56","United States","Twentynine Palms","2/4/2015","2/5/2015","-18.5588","false","4","63.04","88544"
"23322","Not Specified","0.05","25.99","5.37","3151","Glenda Hunter","BOSTON® Ranger® #55 Pencil Sharpener, Black","0.56","United States","Twentynine Palms","2/16/2015","2/18/2015","220.3572","true","18","451.35","88545"
"24723","Medium","0.04","17.24","3.26","3151","Glenda Hunter","Fiskars 8"" Scissors, 2/Pack","0.56","United States","Twentynine Palms","2/28/2015","2/28/2015","47.73","true","7","119.6","88546"
"24329","Medium","0.02","5.98","1.49","3151","Glenda Hunter","Avery Hanging File Binders","0.39","United States","Twentynine Palms","3/11/2015","3/12/2015","28.526","true","10","59.9","88547"
"21734","High","0.01","99.23","8.99","3151","Glenda Hunter","GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box","0.35","United States","Twentynine Palms","3/29/2015","4/2/2015","-87.46","false","1","99.22","88548"
"21436","High","0.08","150.98","13.99","3154","Faye Manning","Canon MP41DH Printing Calculator","0.38","United States","Saint Petersburg","1/26/2015","1/27/2015","-3.948","false","8","1183.82","86899"
"20253","Critical","0.03","17.7","9.47","3154","Faye Manning","Portfile® Personal File Boxes","0.59","United States","Saint Petersburg","5/28/2015","5/30/2015","28.1826","true","11","201.77","86900"
"18635","Critical","0.04","21.38","8.99","3154","Faye Manning","Boston 1730 StandUp Electric Pencil Sharpener","0.59","United States","Saint Petersburg","3/30/2015","3/30/2015","-51.66","false","21","443.66","86901"
"23392","Critical","0.02","60.22","3.5","3155","Julian Keith Mayer","Fellowes Smart Surge Ten-Outlet Protector, Platinum","0.57","United States","Sanford","1/20/2015","1/21/2015","-193.914","false","9","541.76","86898"
"21437","High","0.03","25.98","14.36","3155","Julian Keith Mayer","Global Stack Chair without Arms, Black","0.6","United States","Sanford","1/26/2015","1/27/2015","57.546","true","4","107.66","86899"
"21438","High","0.1","32.48","35","3155","Julian Keith Mayer","Fellowes Neat Ideas® Storage Cubes","0.81","United States","Sanford","1/26/2015","1/27/2015","-333.4254","false","10","318.83","86899"
"22015","Critical","0.05","159.99","5.5","3155","Julian Keith Mayer","Gyration RF Keyboard","0.49","United States","Sanford","4/19/2015","4/21/2015","12.264","true","23","3600.65","86902"
"19374","Not Specified","0.07","280.98","57","3167","Ray Silverman","Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs","0.78","United States","Ponte Vedra Beach","6/19/2015","6/20/2015","-283.9914","false","14","3936.61","86491"
"19375","Not Specified","0","4.98","7.44","3167","Ray Silverman","Xerox 1922","0.36","United States","Ponte Vedra Beach","6/19/2015","6/21/2015","-195.342","false","15","78.31","86491"
"19376","Not Specified","0.1","3.98","0.83","3167","Ray Silverman","Fluorescent Highlighters by Dixon","0.51","United States","Ponte Vedra Beach","6/19/2015","6/21/2015","-89.7092","false","11","42.46","86491"
"25683","Critical","0.08","7.28","11.15","3169","Janice Boswell","Array® Parchment Paper, Assorted Colors","0.37","United States","Port Orange","4/13/2015","4/14/2015","-44.415","false","1","14.66","86490"
"26055","Medium","0.1","7.28","5.47","3170","Lawrence Haas","Southworth Structures Collection™","0.35","United States","Port Saint Lucie","2/13/2015","2/13/2015","167.334","true","12","83.14","86489"
"21961","High","0.06","10.97","6.5","3176","Jackie McCullough","Micro Innovations 104 Keyboard","0.64","United States","Jacksonville","5/4/2015","5/6/2015","65.598","true","19","215.25","90820"
"20964","Low","0.02","58.14","36.61","3176","Jackie McCullough","O'Sullivan 3-Shelf Heavy-Duty Bookcases","0.61","United States","Jacksonville","6/25/2015","7/1/2015","0.258","true","22","1358.02","90821"
"20965","Low","0.03","15.57","1.39","3176","Jackie McCullough","Park Ridge™ Embossed Executive Business Envelopes","0.38","United States","Jacksonville","6/25/2015","7/1/2015","63.222","true","22","358.84","90821"
"24493","Not Specified","0.1","62.18","10.84","3177","Laurie Petty","Deflect-o Glass Clear Studded Chair Mats","0.63","United States","Jupiter","3/14/2015","3/16/2015","-29.666","false","9","511.57","90818"
"22086","Critical","0.06","1.68","1","3177","Laurie Petty","Prang Dustless Chalk Sticks","0.35","United States","Jupiter","3/31/2015","4/2/2015","-1319.5","false","5","8.65","90819"
"21554","Low","0.07","35.44","7.5","3179","Marie Pittman","Xerox 1906","0.38","United States","Owatonna","6/12/2015","6/19/2015","262.2","true","11","380","86989"
"24464","High","0.08","170.98","35.89","3187","Sidney Gilliam","Rush Hierlooms Collection 1"" Thick Stackable Bookcases","0.66","United States","Riverview","3/2/2015","3/4/2015","-119.812","false","1","199.48","89025"
"20127","Critical","0.01","20.99","4.81","3191","Jenny Hawkins","1726 Digital Answering Machine","0.58","United States","Stevens Point","3/18/2015","3/18/2015","-9.108","false","5","93.81","86447"
"20303","High","0.09","35.94","6.66","3191","Jenny Hawkins","Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray","0.4","United States","Stevens Point","4/10/2015","4/12/2015","172.5644","true","9","312.22","86448"
"22846","Medium","0.1","4.98","7.54","3194","Angela Rose","Xerox 1961","0.38","United States","Spring Hill","3/10/2015","3/11/2015","45.078","true","9","43.84","89805"
"22847","Medium","0","22.84","8.18","3194","Angela Rose","Xerox 1991","0.39","United States","Spring Hill","3/10/2015","3/12/2015","-110.376","false","6","141.74","89805"
"3406","Not Specified","0.03","200.97","15.59","3196","Rick Foster Hawkins","Hewlett-Packard Deskjet 6122 Color Inkjet Printer","0.36","United States","San Francisco","2/2/2015","2/3/2015","1951.3","true","43","8717.75","24294"
"21406","Not Specified","0.03","200.97","15.59","3197","Wallace Pugh","Hewlett-Packard Deskjet 6122 Color Inkjet Printer","0.36","United States","Northbrook","2/2/2015","2/3/2015","1538.7828","true","11","2230.12","90850"
"18437","Low","0.07","5.98","0.96","3205","Alvin Mullins","Newell 315","0.6","United States","Rexburg","3/30/2015","4/3/2015","32.83","true","10","56.4","87933"
"18438","Low","0.01","39.98","4","3206","Dana Rankin","Microsoft Natural Keyboard Elite","0.7","United States","Twin Falls","3/30/2015","4/4/2015","51.5900000000001","true","6","257.52","87933"
"21229","Not Specified","0.06","218.08","18.06","3206","Dana Rankin","Lifetime Advantage™ Folding Chairs, 4/Carton","0.57","United States","Twin Falls","5/21/2015","5/23/2015","969.42","true","7","1488.51","87934"
"20156","Not Specified","0.05","35.44","5.09","3206","Dana Rankin","Xerox 1932","0.38","United States","Twin Falls","5/28/2015","5/29/2015","553.3317","true","23","801.93","87935"
"24637","Critical","0.03","4.98","4.62","3209","Elsie Floyd","Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack","0.64","United States","Beverly Hills","6/28/2015","6/29/2015","-30.45","false","8","44.24","90739"
"22804","High","0.1","7.31","0.49","3211","Jonathan Crabtree","Self-Adhesive Address Labels for Typewriters by Universal","0.38","United States","Addison","2/15/2015","2/16/2015","55.0206","true","12","79.74","91522"
"22805","High","0.1","20.99","2.5","3211","Jonathan Crabtree","Accessory37","0.81","United States","Addison","2/15/2015","2/16/2015","-43.65504","false","23","392.45","91522"
"23736","Not Specified","0.03","6.68","1.5","3221","Sean Pugh","Sanford Liquid Accent Highlighters","0.48","United States","Sunrise","4/12/2015","4/13/2015","-577.304","false","7","48.32","90815"
"25605","High","0.04","39.48","1.99","3222","Diane Lu","80 Minute CD-R Spindle, 100/Pack - Staples","0.54","United States","Tallahassee","3/19/2015","3/19/2015","-1535.4864","false","8","332.16","90814"
"25606","High","0","8.12","2.83","3222","Diane Lu","Imation Neon Mac Format Diskettes, 10/Pack","0.77","United States","Tallahassee","3/19/2015","3/20/2015","-159.32","false","17","147.62","90814"
"19517","Critical","0.06","60.98","30","3224","Claudia White","Novimex Fabric Task Chair","0.7","United States","Gallatin","4/1/2015","4/2/2015","-74.088","false","2","125.9","86508"
"22291","Not Specified","0.1","208.16","68.02","3225","Robyn Crawford","1.7 Cubic Foot Compact ""Cube"" Office Refrigerators","0.58","United States","Germantown","1/14/2015","1/14/2015","-137.522","false","4","768.81","86507"
"22292","Not Specified","0.07","90.48","19.99","3226","Arthur Gold","Tyvek® Side-Opening Peel & Seel® Expanding Envelopes","0.4","United States","Hendersonville","1/14/2015","1/15/2015","-11.816","false","2","183.39","86507"
"22293","Not Specified","0.01","9.48","7.29","3226","Arthur Gold","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7","0.45","United States","Hendersonville","1/14/2015","1/16/2015","238.9338","true","1","12.9","86507"
"22294","Not Specified","0.02","4.28","0.94","3226","Arthur Gold","Newell 336","0.56","United States","Hendersonville","1/14/2015","1/15/2015","-105.126","false","4","17.89","86507"
"24343","Medium","0.06","22.24","1.99","3226","Arthur Gold","Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel","0.43","United States","Hendersonville","6/28/2015","6/30/2015","95.388","true","12","255.88","86509"
"18940","Not Specified","0.01","24.95","2.99","3229","Sharon Kessler","Large Capacity Hanging Post Binders","0.39","United States","Superior","1/21/2015","1/22/2015","261.3858","true","15","378.82","87435"
"18941","Not Specified","0","15.98","8.99","3230","Monica Stuart","Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack","0.64","United States","Waukesha","1/21/2015","1/23/2015","-135.46","false","9","152.18","87435"
"19062","Critical","0.06","4.91","5.68","3230","Monica Stuart","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","0.36","United States","Waukesha","6/13/2015","6/13/2015","-31.68825","false","10","53.89","87436"
"19063","Critical","0.07","48.94","5.86","3230","Monica Stuart","Xerox 1916","0.35","United States","Waukesha","6/13/2015","6/14/2015","690.7038","true","21","1001.02","87436"
"19179","Low","0.06","115.99","5.92","3238","Kathleen P Bloom","8890","0.58","United States","Corvallis","6/4/2015","6/6/2015","-13.068","false","5","495.82","89564"
"23084","High","0","7.28","3.52","3243","Marlene Phillips","Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack","0.68","United States","Bristol","6/10/2015","6/10/2015","-25.104","false","3","24.44","88329"
"23267","Low","0.06","5.18","2.04","3246","Wanda Harris","Array® Memo Cubes","0.36","United States","Hudson","4/1/2015","4/1/2015","1.9504","true","4","21.86","88330"
"18265","High","0.07","2.78","1.49","3248","Earl Donnelly","Wilson Jones Suede Grain Vinyl Binders","0.36","United States","Slidell","5/7/2015","5/8/2015","-340.5311","false","17","47.12","87297"
"25820","High","0.03","42.8","2.99","3249","Nicole Goldstein","Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets","0.36","United States","Annapolis","5/23/2015","5/24/2015","462.921","true","16","670.9","87298"
"5511","Critical","0.02","5.28","6.26","3251","Peter Brooks","Xerox 1928","0.4","United States","New York City","6/11/2015","6/12/2015","-131.16","false","76","412.72","39076"
"23324","Critical","0.01","11.34","5.01","3252","Milton Harrell","Xerox 188","0.36","United States","Rotterdam","3/30/2015","4/1/2015","-11.83","false","1","14.52","87296"
"23511","Critical","0.02","5.28","6.26","3252","Milton Harrell","Xerox 1928","0.4","United States","Rotterdam","6/11/2015","6/12/2015","-65.58","false","19","103.18","87299"
"21046","Critical","0.06","47.98","3.61","3255","Maureen Whitley","DS/HD IBM Formatted Diskettes, 200/Pack - Staples","0.71","United States","Tamarac","2/18/2015","2/20/2015","596.808","true","2","97.96","90488"
"18728","Not Specified","0.01","349.45","60","3257","Sharon Marcus","SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","","United States","Longview","5/26/2015","5/27/2015","3739.3929","true","15","5419.41","88825"
"21852","Medium","0","25.38","8.99","3257","Sharon Marcus","Executive Impressions 13"" Chairman Wall Clock","0.5","United States","Longview","5/13/2015","5/15/2015","470.338","true","26","700.41","88826"
"23010","Not Specified","0.02","55.94","6.55","3258","Gretchen Best Wilkins","Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum","0.68","United States","Lynnwood","3/21/2015","3/23/2015","401.85","true","11","646.88","88824"
"22576","Not Specified","0.07","105.34","24.49","3261","Steven Long","Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","0.61","United States","Adrian","6/25/2015","6/26/2015","710.6724","true","10","1029.96","90296"
"19214","Medium","0.04","9.99","11.59","3264","Becky Puckett","Hammermill Color Copier Paper (28Lb. and 96 Bright)","0.4","United States","Eureka","5/19/2015","5/21/2015","-92.32","false","5","52.09","89835"
"21459","Critical","0","122.99","70.2","3266","Edgar Kumar","Global High-Back Leather Tilter, Burgundy","0.74","United States","Sanford","1/28/2015","1/29/2015","-1764.29","false","14","1794.88","89836"
"21458","Critical","0.01","60.97","4.5","3269","Billie Stern","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","0.56","United States","North Plainfield","1/28/2015","1/30/2015","527.8776","true","12","765.04","89836"
"19047","Low","0.02","13.48","4.51","3275","Tamara Dickinson","Tenex Personal Project File with Scoop Front Design, Black","0.59","United States","Mount Vernon","3/21/2015","3/23/2015","34.52","true","9","127.12","86233"
"19232","Low","0.04","449.99","24.49","3275","Tamara Dickinson","Canon PC940 Copier","0.52","United States","Mount Vernon","1/1/2015","1/5/2015","3576.8841","true","12","5183.89","86234"
"19233","Low","0.01","5.84","1.2","3275","Tamara Dickinson","Newell 312","0.55","United States","Mount Vernon","1/1/2015","1/10/2015","20.38","true","6","36.09","86234"
"20039","High","0.06","89.83","35","3279","Ricky Allred","Fellowes Officeware™ Wire Shelving","0.83","United States","Columbia","4/6/2015","4/8/2015","31.11","true","4","366.26","90766"
