"Row ID","Order Priority","Discount","Unit Price","Shipping Cost","average_Shipping Cost","Customer ID","Customer Name","Ship Mode","Customer Segment","Product Category","Product Sub-Category","Product Container","Product Name","Product Base Margin","Country","Region","State or Province","City","Postal Code","Order Date","Ship Date","Profit","Quantity ordered new","OverAll_discount_perItem","Sales","Order ID"
"21353","Critical","0.06","1.26","0.7","true","851","Helen H Heller","Regular Air","Corporate","Office Supplies","Rubber Bands","Wrap Bag","Bagged Rubber Bands","0.81","United States","West","California","Hacienda Heights","91745","4/30/2015","4/30/2015","-6.6096","4","0.3024","5.28","88571"
"26093","High","0.05","4.24","5.41","true","853","Leah Davenport","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Storex DuraTech Recycled Plastic Frosted Binders","0.35","United States","West","California","Hesperia","92345","3/16/2015","3/18/2015","-89.217","12","2.5440000000000005","50.83","88570"
"21351","Critical","0.06","1.76","0.7","true","854","Karen Hendricks","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 310","0.56","United States","East","Connecticut","Branford","6405","4/30/2015","5/2/2015","1.2236","22","2.3232","39.26","88571"
"21352","Critical","0.02","24.98","8.79","true","855","Jacob Lanier","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","2300 Heavy-Duty Transfer File Systems by Perma","0.66","United States","East","Connecticut","Danbury","6810","4/30/2015","5/1/2015","4.3148","23","11.4908","606.51","88571"
"21354","Critical","0.05","35.99","5.99","true","858","Arthur Brady","Express Air","Corporate","Technology","Telephones and Communication","Wrap Bag","Accessory41","0.38","United States","East","Maine","Lewiston","4240","4/30/2015","5/2/2015","-125.83296","2","3.599","64.89","88571"
"21214","Critical","0.03","14.2","5.3","true","865","Dana Burgess","Regular Air","Corporate","Furniture","Office Furnishings","Wrap Bag","Coloredge Poster Frame","0.46","United States","Central","Indiana","East Chicago","46312","5/27/2015","5/28/2015","122.21","18","7.668","267.2","90674"
"19947","Low","0.04","6.48","5.16","true","865","Dana Burgess","Express Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1985","0.37","United States","Central","Indiana","East Chicago","46312","2/26/2015","3/2/2015","-11.1332","12","3.1104000000000003","86.79","90675"
"24774","Not Specified","0.04","29.18","8.55","true","868","Sharon Ellis","Express Air","Corporate","Furniture","Office Furnishings","Small Box","Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black","0.42","United States","Central","Minnesota","Shoreview","55126","2/25/2015","2/27/2015","201.7353","10","11.672","292.37","91194"
"24775","Not Specified","0","80.98","35","false","868","Sharon Ellis","Regular Air","Corporate","Office Supplies","Storage & Organization","Large Box","Carina 42""Hx23 3/4""W Media Storage Unit","0.83","United States","Central","Minnesota","Shoreview","55126","2/25/2015","2/27/2015","-684.78","8","0","682.79","91194"
"24763","Critical","0.06","6.48","8.88","true","868","Sharon Ellis","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 224","0.37","United States","Central","Minnesota","Shoreview","55126","3/6/2015","3/7/2015","-237.47","20","7.776000000000001","125.77","91195"
"24764","Critical","0.09","349.45","60","false","868","Sharon Ellis","Delivery Truck","Corporate","Furniture","Tables","Jumbo Drum","SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","","United States","Central","Minnesota","Shoreview","55126","3/6/2015","3/7/2015","-2946.051","12","377.40599999999995","3918.98","91195"
"25507","Not Specified","0.03","14.2","5.3","true","871","Sandy Ellington","Regular Air","Home Office","Furniture","Office Furnishings","Wrap Bag","Coloredge Poster Frame","0.46","United States","West","Nevada","Reno","89502","3/15/2015","3/17/2015","21.5556","2","0.852","31.24","90577"
"22547","Not Specified","0.01","5.94","9.92","true","871","Sandy Ellington","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","Storex Dura Pro™ Binders","0.38","United States","West","Nevada","Reno","89502","5/20/2015","5/23/2015","-239.315","12","0.7128000000000001","74.77","90578"
"22548","Not Specified","0","6.48","5.11","true","871","Sandy Ellington","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 231","0.37","United States","West","Nevada","Reno","89502","5/20/2015","5/22/2015","-33.31","18","0","127.81","90578"
"19262","High","0.04","4.37","5.15","true","875","Erika Fink","Regular Air","Small Business","Office Supplies","Appliances","Small Box","Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags","0.59","United States","West","Utah","Salt Lake City","84106","2/21/2015","2/22/2015","-74.4796","18","3.1464000000000003","78.59","89059"
"19263","High","0.09","155.99","8.99","true","875","Erika Fink","Regular Air","Small Business","Technology","Telephones and Communication","Small Box","CF 688","0.58","United States","West","Utah","Salt Lake City","84106","2/21/2015","2/23/2015","-232.22056","4","56.1564","497.11","89059"
"18054","Critical","0.07","5.68","1.39","true","880","Ellen Beck","Regular Air","Small Business","Office Supplies","Envelopes","Small Box","Staples Standard Envelopes","0.38","United States","West","Arizona","Scottsdale","85254","3/25/2015","3/27/2015","18.6438","5","1.988","27.02","86153"
"18055","Critical","0.06","22.84","11.54","true","880","Ellen Beck","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1964","0.39","United States","West","Arizona","Scottsdale","85254","3/25/2015","3/27/2015","-31.24","1","1.3703999999999998","27.67","86153"
"19401","Critical","0.06","25.98","14.36","false","885","Malcolm Robertson","Delivery Truck","Corporate","Furniture","Chairs & Chairmats","Jumbo Drum","Global Stack Chair without Arms, Black","0.6","United States","Central","Texas","Amarillo","79109","5/24/2015","5/25/2015","55.888","41","63.9108","1033.56","89537"
"26011","Critical","0.08","1.81","0.75","true","890","Billie Fowler","Regular Air","Consumer","Furniture","Chairs & Chairmats","Jumbo Drum","Metal Folding Chairs, Beige, 4/Carton","0.58","United States","Central","Texas","Bedford","76021","1/5/2015","1/6/2015","1.3224","11","1.5928000000000002","19.97","89536"
"26015","Critical","0.04","125.99","5.26","true","890","Billie Fowler","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","232","0.55","United States","Central","Texas","Bedford","76021","1/5/2015","1/5/2015","455.4207","6","30.2376","660.03","89536"
"2045","Critical","0.01","8.34","0.96","true","894","Gail Rankin Cole","Regular Air","Corporate","Furniture","Office Furnishings","Wrap Bag","Document Clip Frames","0.43","United States","East","District of Columbia","Washington","20024","1/10/2015","1/12/2015","29.332","24","2.0016","199.12","14596"
"2046","Critical","0.06","3.28","3.97","true","894","Gail Rankin Cole","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 337","0.56","United States","East","District of Columbia","Washington","20024","1/10/2015","1/11/2015","-86","19","3.7391999999999994","63.14","14596"
"5421","Low","0.02","1.14","0.7","true","894","Gail Rankin Cole","Regular Air","Corporate","Office Supplies","Rubber Bands","Wrap Bag","OIC Thumb-Tacks","0.38","United States","East","District of Columbia","Washington","20024","2/2/2015","2/2/2015","-0.49","38","0.8664","44.85","38529"
"20045","Critical","0.01","8.34","0.96","true","896","Jennifer Siegel","Regular Air","Corporate","Furniture","Office Furnishings","Wrap Bag","Document Clip Frames","0.43","United States","Central","Texas","Denton","76201","1/10/2015","1/12/2015","34.3482","6","0.5004","49.78","90166"
"20046","Critical","0.06","3.28","3.97","true","896","Jennifer Siegel","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 337","0.56","United States","Central","Texas","Denton","76201","1/10/2015","1/11/2015","-66.65","5","0.9839999999999999","16.62","90166"
"19470","Critical","0.06","47.98","3.61","true","896","Jennifer Siegel","Regular Air","Corporate","Technology","Computer Peripherals","Small Pack","DS/HD IBM Formatted Diskettes, 200/Pack - Staples","0.71","United States","Central","Texas","Denton","76201","6/20/2015","6/22/2015","35.955","11","31.666799999999995","517.68","90167"
"4724","High","0.04","90.97","28","false","898","Harriet Hodges","Delivery Truck","Small Business","Technology","Office Machines","Jumbo Drum","Lexmark Z55se Color Inkjet Printer","0.38","United States","East","New York","New York City","10039","1/12/2015","1/13/2015","-173.0952","6","21.8328","573.31","33635"
"4725","High","0.07","20.34","35","false","898","Harriet Hodges","Regular Air","Small Business","Office Supplies","Storage & Organization","Large Box","Tennsco Commercial Shelving","0.84","United States","East","New York","New York City","10039","1/12/2015","1/13/2015","-96.16","5","7.119000000000001","140.23","33635"
"1311","Not Specified","0.02","12.53","0.49","true","898","Harriet Hodges","Regular Air","Small Business","Office Supplies","Labels","Small Box","Round Specialty Laser Printer Labels","0.38","United States","East","New York","New York City","10039","1/27/2015","1/27/2015","263.4","47","11.7782","594.44","9606"
"1312","Not Specified","0.07","5.18","2.04","true","898","Harriet Hodges","Express Air","Small Business","Office Supplies","Paper","Wrap Bag","Array® Memo Cubes","0.36","United States","East","New York","New York City","10039","1/27/2015","1/29/2015","37.31","44","15.954400000000001","228.5","9606"
"22724","High","0.04","90.97","28","false","899","Jordan Berry","Delivery Truck","Small Business","Technology","Office Machines","Jumbo Drum","Lexmark Z55se Color Inkjet Printer","0.38","United States","East","Pennsylvania","Altoona","16602","1/12/2015","1/13/2015","-173.0952","2","7.2776","191.1","86263"
"22725","High","0.07","20.34","35","false","899","Jordan Berry","Regular Air","Small Business","Office Supplies","Storage & Organization","Large Box","Tennsco Commercial Shelving","0.84","United States","East","Pennsylvania","Altoona","16602","1/12/2015","1/13/2015","-96.16","1","1.4238000000000002","28.05","86263"
"19311","Not Specified","0.02","12.53","0.49","true","899","Jordan Berry","Regular Air","Small Business","Office Supplies","Labels","Small Box","Round Specialty Laser Printer Labels","0.38","United States","East","Pennsylvania","Altoona","16602","1/27/2015","1/27/2015","104.7213","12","3.0072","151.77","86264"
"19312","Not Specified","0.07","5.18","2.04","true","899","Jordan Berry","Express Air","Small Business","Office Supplies","Paper","Wrap Bag","Array® Memo Cubes","0.36","United States","East","Pennsylvania","Altoona","16602","1/27/2015","1/29/2015","37.31","11","3.9886000000000004","57.13","86264"
"24981","Not Specified","0","5.98","1.49","true","903","Francis Spivey","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","Avery Hanging File Binders","0.39","United States","East","Massachusetts","Wilmington","1887","3/12/2015","3/14/2015","80.6748","18","0","116.92","90806"
"22288","Critical","0.09","35.99","5.99","true","907","Rachel Casey","Regular Air","Home Office","Technology","Telephones and Communication","Wrap Bag","Accessory41","0.38","United States","South","Kentucky","Henderson","42420","2/26/2015","2/27/2015","114.3165","5","16.1955","151.6","86459"
"21345","Medium","0.09","2.6","2.4","true","907","Rachel Casey","Regular Air","Home Office","Office Supplies","Pens & Art Supplies","Wrap Bag","12 Colored Short Pencils","0.58","United States","South","Kentucky","Henderson","42420","6/17/2015","6/19/2015","1107.408","12","2.808","31.73","86460"
"19480","Critical","0","5.28","5.61","true","910","Carla Hauser","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1954","0.4","United States","South","Arkansas","Texarkana","71854","5/14/2015","5/14/2015","-149.212","15","0","85.26","90187"
"25356","Not Specified","0.05","7.64","5.83","true","911","Marsha P Joyner","Regular Air","Corporate","Office Supplies","Paper","Wrap Bag","Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4","0.36","United States","East","West Virginia","Wheeling","26003","1/31/2015","2/2/2015","-21.018","2","0.764","16.6","90185"
"25357","Not Specified","0.04","218.75","69.64","false","911","Marsha P Joyner","Delivery Truck","Corporate","Furniture","Tables","Jumbo Box","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","0.72","United States","East","West Virginia","Wheeling","26003","1/31/2015","2/1/2015","-655.529875","10","87.5","2285.41","90185"
"24028","High","0.01","59.76","9.71","true","911","Marsha P Joyner","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers","0.57","United States","East","West Virginia","Wheeling","26003","4/4/2015","4/6/2015","354.3288","8","4.7808","513.52","90186"
"24953","High","0.06","350.98","30","false","915","Carol Sherrill","Delivery Truck","Home Office","Furniture","Chairs & Chairmats","Jumbo Drum","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat","0.61","United States","Central","Texas","Bryan","77803","1/4/2015","1/5/2015","-489.4156","1","21.0588","346.52","86356"
"25833","Low","0.05","161.55","19.99","false","916","Marion Wilcox","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Fellowes Super Stor/Drawer® Files","0.66","United States","Central","Texas","Burleson","76028","1/4/2015","1/11/2015","35.31","3","24.2325","499.31","86357"
"25676","High","0.05","35.51","6.31","true","918","Kerry Jernigan","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","Steel Personal Filing/Posting Tote","0.58","United States","West","California","Rancho Cucamonga","91730","4/12/2015","4/14/2015","6.11","2","3.551","73.1","90492"
"19772","Critical","0.09","58.14","36.61","false","918","Kerry Jernigan","Delivery Truck","Corporate","Furniture","Bookcases","Jumbo Box","O'Sullivan 3-Shelf Heavy-Duty Bookcases","0.61","United States","West","California","Rancho Cucamonga","91730","5/20/2015","5/21/2015","187.412","39","204.07139999999998","2115.06","90493"
"25677","High","0.1","8.34","2.64","true","919","Tracy Livingston","Regular Air","Consumer","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Acme® Elite Stainless Steel Scissors","0.59","United States","West","California","Redding","96003","4/12/2015","4/12/2015","-6.34","6","5.0040000000000004","47.95","90492"
"21970","Low","0.1","15.98","4","true","920","Jessie Kelly","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Logitech Access Keyboard","0.37","United States","West","California","Redlands","92374","3/27/2015","4/1/2015","92.7222","9","14.382000000000001","134.38","90491"
"25678","High","0.03","8.04","8.94","true","920","Jessie Kelly","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","Fellowes Twister Kit, Gray/Clear, 3/pkg","0.4","United States","West","California","Redlands","92374","4/12/2015","4/14/2015","-160.2755","9","2.1708","76.77","90492"
"18395","Not Specified","0.01","65.99","8.99","true","922","Dolores Abrams","Express Air","Small Business","Technology","Telephones and Communication","Small Box","5180","0.56","United States","West","California","Rancho Cucamonga","91730","5/20/2015","5/21/2015","396.972","14","9.238599999999998","782","87135"
"19973","Critical","0.03","2.18","1.38","true","925","Ruth Dudley","Regular Air","Small Business","Office Supplies","Rubber Bands","Wrap Bag","Advantus Push Pins","0.44","United States","East","Maine","Augusta","4330","4/6/2015","4/6/2015","-7.04","7","0.4578","15.73","87134"
"19974","Critical","0.01","170.98","35.89","false","929","Calvin Conway","Delivery Truck","Small Business","Furniture","Bookcases","Jumbo Box","Rush Hierlooms Collection 1"" Thick Stackable Bookcases","0.66","United States","East","New Jersey","Old Bridge","8857","4/6/2015","4/8/2015","538.52","10","17.098","1719.07","87134"
"21077","Critical","0.05","6.04","2.14","true","936","Robyn Garner","Express Air","Corporate","Office Supplies","Paper","Wrap Bag","Adams Telephone Message Books, 5 1/4” x 11”","0.38","United States","West","California","Redlands","92374","2/17/2015","2/19/2015","-4.14","1","0.30200000000000005","8.41","90588"
"23716","Not Specified","0.05","5.98","5.46","true","936","Robyn Garner","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1983","0.36","United States","West","California","Redlands","92374","6/27/2015","6/27/2015","-31.885","17","5.083000000000001","104.95","90589"
"23717","Not Specified","0.01","65.99","3.99","true","937","Kelly Shaw","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","StarTAC 7760","0.59","United States","West","California","Redondo Beach","90278","6/27/2015","6/28/2015","-95.2105","3","1.9796999999999998","166.59","90589"
"22638","Low","0.09","100.98","35.84","false","940","Albert Maxwell","Delivery Truck","Home Office","Furniture","Bookcases","Jumbo Box","Bush Westfield Collection Bookcases, Fully Assembled","0.62","United States","East","Connecticut","New Milford","6776","4/14/2015","4/19/2015","-193.58","4","36.3528","396.19","90844"
"23479","Not Specified","0.03","31.74","12.62","true","945","Stephanie Sun Perry","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","GBC Wire Binding Strips","0.37","United States","West","California","Saratoga","95070","3/6/2015","3/6/2015","-4.30099999999999","3","2.8566","98.7","86567"
"24459","Critical","0.09","90.98","56.2","false","946","Denise Parks","Express Air","Home Office","Furniture","Office Furnishings","Medium Box","Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","0.74","United States","East","Maine","Auburn","4210","3/1/2015","3/2/2015","-1570.32","20","163.764","1782.44","86566"
"24693","Critical","0.08","14.2","5.3","true","947","Dorothy Buchanan","Express Air","Home Office","Furniture","Office Furnishings","Wrap Bag","Coloredge Poster Frame","0.46","United States","East","New Jersey","Bayonne","7002","1/11/2015","1/13/2015","27.23","5","5.68","72.11","86565"
"1279","Critical ","0.06","40.98","2.99","true","949","Ernest Oh","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","0.36","United States","West","California","Los Angeles","90049","1/2/2015","1/4/2015","-19.0992","3","7.3763999999999985","124.81","9285"
"1128","Low","0.02","48.04","5.09","true","949","Ernest Oh","Regular Air","Consumer","Office Supplies","Paper","Small Box","Xerox 1910","0.37","United States","West","California","Los Angeles","90049","3/22/2015","3/26/2015","373.67","18","17.2944","881.32","8257"
"19279","Critical","0.06","40.98","2.99","true","950","Jane Shah","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","0.36","United States","Central","Minnesota","Prior Lake","55372","1/2/2015","1/4/2015","-14.80188","1","2.4587999999999997","41.6","89083"
"19127","Low","0.05","1500.97","29.7","false","950","Jane Shah","Delivery Truck","Consumer","Technology","Office Machines","Jumbo Drum","Epson DFX5000+ Dot Matrix Printer","0.57","United States","Central","Minnesota","Prior Lake","55372","3/22/2015","3/22/2015","-2561.3235","1","75.0485","1497.22","89084"
"19128","Low","0.02","48.04","5.09","true","950","Jane Shah","Regular Air","Consumer","Office Supplies","Paper","Small Box","Xerox 1910","0.37","United States","Central","Minnesota","Prior Lake","55372","3/22/2015","3/26/2015","168.9189","5","4.804","244.81","89084"
"19129","Low","0.03","4.28","1.6","true","950","Jane Shah","Regular Air","Consumer","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 320","0.58","United States","Central","Minnesota","Prior Lake","55372","3/22/2015","3/29/2015","-6.2","1","0.12840000000000001","4.55","89084"
"20073","Low","0.1","7.31","0.49","true","954","Tony Chandler","Regular Air","Small Business","Office Supplies","Labels","Small Box","Self-Adhesive Address Labels for Typewriters by Universal","0.38","United States","Central","Texas","Highland Village","75067","2/12/2015","2/21/2015","19.0647","4","2.924","27.63","90771"
"20074","Low","0.08","6.7","1.56","true","954","Tony Chandler","Regular Air","Small Business","Office Supplies","Pens & Art Supplies","Wrap Bag","Turquoise Lead Holder with Pocket Clip","0.52","United States","Central","Texas","Highland Village","75067","2/12/2015","2/12/2015","10.56","5","2.68","31.21","90771"
"25795","Not Specified","0.01","145.45","17.85","false","959","Sally House","Delivery Truck","Corporate","Technology","Office Machines","Jumbo Drum","Panasonic KX-P1150 Dot Matrix Printer","0.56","United States","Central","Texas","Burleson","76028","3/22/2015","3/23/2015","837.6807","8","11.636","1214.03","91581"
"20428","Low","0.03","2.94","0.96","true","960","Phillip Chappell","Regular Air","Home Office","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 343","0.58","United States","West","California","Redondo Beach","90278","2/4/2015","2/8/2015","-4.2","1","0.0882","3.51","89401"
"20685","Not Specified","0.05","124.49","51.94","false","961","Benjamin Chan","Delivery Truck","Home Office","Furniture","Tables","Jumbo Box","Bevis 36 x 72 Conference Tables","0.63","United States","West","California","Redwood City","94061","2/24/2015","2/24/2015","-44.1636","1","6.2245","120.12","89402"
"2428","Low","0.03","2.94","0.96","true","962","Yvonne Clarke","Regular Air","Home Office","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 343","0.58","United States","Central","Illinois","Chicago","60610","2/4/2015","2/8/2015","-4.2","2","0.1764","7.01","17636"
"25093","Medium","0","170.98","35.89","false","970","Lynn Payne","Delivery Truck","Consumer","Furniture","Bookcases","Jumbo Box","Rush Hierlooms Collection 1"" Thick Stackable Bookcases","0.66","United States","South","Virginia","Rose Hill","24281","4/20/2015","4/21/2015","-102.662","8","0","1452.18","86173"
"20536","Low","0.03","284.98","69.55","false","972","Gregory Holden","Delivery Truck","Corporate","Furniture","Chairs & Chairmats","Jumbo Drum","Global Commerce™ Series High-Back Swivel/Tilt Chairs","0.6","United States","West","California","Riverside","92503","2/28/2015","3/5/2015","-116.584","2","17.0988","619.38","87259"
"20537","Low","0","12.99","14.37","false","972","Gregory Holden","Regular Air","Corporate","Furniture","Office Furnishings","Large Box","Tensor ""Hersey Kiss"" Styled Floor Lamp","0.73","United States","West","California","Riverside","92503","2/28/2015","2/28/2015","12.8961","1","0","18.69","87259"
"24298","Low","0.1","2.22","5","true","975","Francis Evans","Regular Air","Corporate","Office Supplies","Appliances","Small Box","Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum","0.55","United States","East","Massachusetts","Boston","2108","4/4/2015","4/9/2015","-21.3192","3","0.6660000000000001","8.8","87260"
"22646","Medium","0","37.76","12.9","true","980","Howard Burnett","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Companion Letter/Legal File, Black","0.57","United States","East","Vermont","South Burlington","5403","2/5/2015","2/6/2015","93.8468","12","0","477.2","87258"
"20010","Low","0.09","300.97","7.18","true","983","Sue Drake","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Gyration Ultra Professional Cordless Optical Suite","0.48","United States","South","Arkansas","Searcy","72143","4/27/2015","4/27/2015","17.772","10","270.87300000000005","2848.38","90201"
"25895","High","0.05","4.28","5.17","true","993","Gail Currin","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1971","0.4","United States","West","California","Oxnard","93030","2/19/2015","2/19/2015","-104.57","9","1.9260000000000002","38.58","89432"
"19004","High","0.1","400.98","76.37","false","994","Neal Weber","Delivery Truck","Small Business","Furniture","Tables","Jumbo Box","Bretford CR8500 Series Meeting Room Furniture","0.6","United States","East","Maine","Sanford","4073","3/14/2015","3/15/2015","-969.048366","2","80.19600000000001","810.47","89433"
"23840","Low","0.09","7.64","5.83","true","995","Lloyd Spencer","Regular Air","Small Business","Office Supplies","Paper","Wrap Bag","Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4","0.36","United States","East","Maine","West Scarborough","4070","5/10/2015","5/15/2015","4.032","9","6.1884","72.83","89434"
"22639","Low","0.08","67.84","0.99","true","997","Phillip Pollard","Regular Air","Small Business","Office Supplies","Appliances","Small Box","Fellowes Command Center 5-outlet power strip","0.58","United States","East","New Jersey","Bayonne","7002","1/24/2015","1/29/2015","-23.6344","1","5.4272","63.66","89431"
"19003","High","0.08","45.19","1.99","true","999","Rita Barton","Regular Air","Small Business","Technology","Computer Peripherals","Small Pack","Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus","0.55","United States","East","New Jersey","Ridgewood","7450","3/14/2015","3/15/2015","-71.83","3","10.8456","127.22","89433"
"19002","High","0.03","33.98","19.99","false","1000","Lynn Bell","Regular Air","Small Business","Furniture","Office Furnishings","Small Box","Linden® 12"" Wall Clock With Oak Frame","0.55","United States","East","Vermont","Bennington","5201","3/14/2015","3/15/2015","-0.740000000000009","12","12.232799999999997","432.44","89433"
"19380","Low","0.06","10.14","2.27","true","1005","Lloyd Dickson","Regular Air","Small Business","Office Supplies","Paper","Wrap Bag","Staples Wirebound Steno Books, 6"" x 9"", 12/Pack","0.36","United States","Central","Illinois","Buffalo Grove","60089","3/4/2015","3/4/2015","-3.88","1","0.6084","12.18","90043"
"20167","High","0.02","40.99","17.48","false","1005","Lloyd Dickson","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1893","0.36","United States","Central","Illinois","Buffalo Grove","60089","2/27/2015","2/28/2015","551.0928","23","18.855400000000003","950.43","90044"
"18529","High","0.01","3.15","0.49","true","1008","Priscilla Frank","Regular Air","Home Office","Office Supplies","Labels","Small Box","Self-Adhesive Removable Labels","0.37","United States","East","Maine","Gorham","4038","5/25/2015","5/27/2015","17.5053","8","0.252","25.37","88371"
"18886","High","0.1","550.98","45.7","false","1009","Kristin George","Delivery Truck","Corporate","Furniture","Tables","Jumbo Box","Chromcraft Bull-Nose Wood Oval Conference Tables & Bases","0.71","United States","East","Maine","Saco","4072","6/19/2015","6/21/2015","818.546175","14","771.3720000000001","6963.67","88372"
"21184","Critical","0.09","28.48","1.99","true","1014","Theresa Winters","Regular Air","Home Office","Technology","Computer Peripherals","Small Pack","Memorex 4.7GB DVD+RW, 3/Pack","0.4","United States","South","Arkansas","Bryant","72022","3/1/2015","3/2/2015","-17.15","6","15.3792","160.17","88387"
"21185","Critical","0","2.08","5.33","true","1014","Theresa Winters","Regular Air","Home Office","Furniture","Office Furnishings","Small Box","Eldon® Wave Desk Accessories","0.43","United States","South","Arkansas","Bryant","72022","3/1/2015","3/3/2015","-29.54","3","0","7.47","88387"
"21186","Critical","0.06","45.99","4.99","true","1014","Theresa Winters","Express Air","Home Office","Technology","Telephones and Communication","Small Box","KF 788","0.56","United States","South","Arkansas","Bryant","72022","3/1/2015","3/2/2015","-329.784","10","27.593999999999998","370.81","88387"
"20880","Not Specified","0.08","10.91","2.99","true","1014","Theresa Winters","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","Heavy-Duty E-Z-D® Binders","0.38","United States","South","Arkansas","Bryant","72022","3/5/2015","3/6/2015","-2.1","11","9.6008","119.99","88388"
"20531","Medium","0","43.98","8.99","true","1015","Beverly Cameron","Regular Air","Home Office","Office Supplies","Pens & Art Supplies","Small Pack","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","0.58","United States","South","North Carolina","Apex","27502","3/18/2015","3/18/2015","829.467","14","0","650.7","88390"
"24752","High","0.02","6.48","7.86","true","1016","Francis Sherrill","Express Air","Home Office","Office Supplies","Paper","Small Box","Xerox 213","0.37","United States","South","North Carolina","Asheville","28806","6/12/2015","6/13/2015","111.222","1","0.12960000000000002","11.41","88389"
"25027","Medium","0.05","35.89","14.72","false","1018","Meredith Humphrey","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","Jet-Pak Recycled Peel 'N' Seal Padded Mailers","0.4","United States","South","North Carolina","Cary","27511","4/8/2015","4/9/2015","22.866","19","34.0955","680.39","88391"
"25028","Medium","0","11.48","5.43","true","1018","Meredith Humphrey","Regular Air","Home Office","Office Supplies","Paper","Small Box","Personal Creations™ Ink Jet Cards and Labels","0.36","United States","South","North Carolina","Cary","27511","4/8/2015","4/8/2015","115.728","6","0","75.52","88391"
"24926","Critical","0.09","517.48","16.63","false","1020","Julie Porter","Delivery Truck","Small Business","Technology","Office Machines","Jumbo Box","Panasonic KX-P3626 Dot Matrix Printer","0.59","United States","Central","Kansas","Pittsburg","66762","3/7/2015","3/7/2015","909.36","5","232.86599999999999","2354.54","88632"
"23562","Critical","0.07","4.13","5.04","true","1020","Julie Porter","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","ACCOHIDE® 3-Ring Binder, Blue, 1""","0.38","United States","Central","Kansas","Pittsburg","66762","2/6/2015","2/7/2015","-76.4244","20","5.782","79.06","88634"
"23563","Critical","0","4.48","2.5","true","1020","Julie Porter","Regular Air","Small Business","Office Supplies","Envelopes","Small Box","Ampad #10 Peel & Seel® Holiday Envelopes","0.37","United States","Central","Kansas","Pittsburg","66762","2/6/2015","2/8/2015","8.732","14","0","65.14","88634"
